customer_id,age,job,credit_amount,duration,housing,purpose,risk,is_default
595,21,unskilled,2246,21,own,education,good,0
596,67,highly skilled,15938,36,rent,vacation,good,0
597,62,unskilled,19644,47,own,furniture,bad,1
598,28,unskilled,7461,8,free,vacation,good,0
599,46,unemployed,5136,22,free,education,bad,1
600,53,highly skilled,16906,38,free,business,good,0
601,42,unemployed,2179,56,free,education,good,0
602,38,unemployed,8282,12,rent,education,bad,1
603,53,unskilled,2129,45,rent,car,good,0
604,27,unemployed,10632,27,own,vacation,good,0
605,54,skilled,18409,12,free,car,good,0
606,26,unskilled,7085,38,free,furniture,bad,1
607,41,skilled,15117,10,rent,furniture,good,0
608,52,unskilled,14691,18,own,vacation,bad,1
609,66,unskilled,12753,35,rent,car,good,0
610,52,unskilled,15790,15,rent,car,good,0
611,65,highly skilled,6317,19,rent,car,good,0
612,53,unskilled,17504,12,own,education,good,0
613,35,skilled,5151,36,free,car,good,0
614,66,unskilled,1215,9,free,education,good,0
615,56,unskilled,8797,51,rent,car,good,0
616,49,unemployed,15054,53,own,vacation,good,0
617,41,unskilled,7199,47,free,car,good,0
618,40,unskilled,17612,9,rent,vacation,bad,1
619,49,unskilled,13092,19,free,business,good,0
620,54,unskilled,10830,20,rent,education,good,0
621,29,unskilled,3043,40,own,business,good,0
622,66,unskilled,3652,39,free,vacation,bad,1
623,30,highly skilled,17580,19,own,furniture,good,0
624,40,skilled,9098,18,own,vacation,good,0
625,42,highly skilled,10271,29,rent,furniture,bad,1
626,52,skilled,12260,28,own,business,good,0
627,58,highly skilled,5685,58,free,furniture,bad,1
628,47,unskilled,2848,56,rent,furniture,bad,1
629,34,highly skilled,14342,21,own,education,good,0
630,66,skilled,12011,40,own,education,good,0
631,37,unemployed,1015,32,free,vacation,bad,1
632,65,unemployed,19028,39,rent,business,bad,1
633,42,unskilled,3925,26,rent,furniture,bad,1
634,39,unskilled,2245,13,own,car,good,0
635,30,skilled,2684,38,own,education,good,0
636,36,unemployed,3928,33,free,business,bad,1
637,66,unskilled,1571,32,rent,furniture,good,0
638,53,highly skilled,1687,22,rent,vacation,good,0
639,29,highly skilled,17383,49,own,car,good,0
640,58,unemployed,10934,19,free,education,bad,1
641,36,skilled,13061,35,rent,education,good,0
642,29,unskilled,3049,51,own,car,good,0
643,26,unskilled,6581,22,own,furniture,bad,1
644,24,unskilled,7647,43,rent,vacation,good,0
645,45,unemployed,15156,8,free,vacation,good,0
646,31,highly skilled,16843,11,free,education,good,0
647,48,skilled,15016,30,own,education,good,0
648,69,unemployed,6245,11,rent,furniture,bad,1
649,36,unemployed,17704,41,rent,furniture,good,0
650,64,unskilled,9691,44,rent,car,good,0
651,33,highly skilled,9265,41,rent,car,good,0
652,22,skilled,2198,55,rent,education,bad,1
653,52,skilled,19926,8,rent,education,bad,1
654,29,unskilled,3756,40,rent,furniture,good,0
655,42,skilled,2687,52,own,education,good,0
656,69,highly skilled,2278,24,free,education,good,0
657,38,unskilled,548,16,rent,furniture,good,0
658,53,unskilled,1994,20,own,furniture,good,0
659,40,highly skilled,15332,42,free,education,good,0
660,33,skilled,9865,37,rent,car,good,0
661,56,highly skilled,14413,36,free,business,good,0
662,62,skilled,6967,27,rent,business,good,0
663,59,skilled,17802,12,own,business,good,0
664,56,skilled,850,6,free,furniture,good,0
665,31,highly skilled,2426,37,rent,furniture,good,0
666,48,highly skilled,2417,59,own,education,bad,1
667,22,unemployed,12941,26,own,furniture,bad,1
668,52,highly skilled,6510,39,free,education,bad,1
669,40,unskilled,13212,44,free,vacation,bad,1
670,46,unskilled,5769,57,free,car,bad,1
671,60,unskilled,11041,13,own,education,good,0
672,28,unskilled,16424,32,own,vacation,good,0
673,35,unemployed,11653,48,free,furniture,good,0
674,64,highly skilled,4604,28,free,business,good,0
675,29,highly skilled,2001,21,own,vacation,good,0
676,26,skilled,3323,19,free,vacation,good,0
677,27,highly skilled,14219,56,rent,furniture,good,0
678,61,skilled,567,30,own,business,good,0
679,34,skilled,13089,10,free,car,good,0
680,55,unskilled,11012,8,free,furniture,good,0
681,24,unemployed,17647,9,own,vacation,good,0
682,63,unemployed,6072,16,own,business,good,0
683,30,highly skilled,9169,13,rent,car,bad,1
684,57,skilled,13755,38,own,education,bad,1
685,59,unskilled,5539,27,rent,education,good,0
686,26,skilled,12833,20,free,car,good,0
687,67,unskilled,14420,17,free,business,bad,1
688,44,skilled,17907,29,own,car,bad,1
689,19,highly skilled,15459,12,free,vacation,good,0
690,22,highly skilled,10584,29,free,business,good,0
691,46,skilled,5238,19,own,business,good,0
692,54,unemployed,7314,18,rent,vacation,good,0
693,55,unskilled,19310,15,own,education,good,0
694,36,unemployed,7258,6,rent,furniture,good,0
695,25,unemployed,2031,56,own,business,bad,1
696,65,skilled,18285,10,own,vacation,bad,1
697,62,unskilled,6358,39,own,business,bad,1
698,18,unskilled,17538,50,free,car,good,0
699,39,highly skilled,9466,52,free,vacation,good,0
700,69,skilled,15190,48,free,vacation,good,0
701,34,skilled,7122,58,free,car,good,0
702,24,skilled,6553,13,free,business,good,0
703,42,highly skilled,6011,56,own,business,bad,1
704,62,highly skilled,11947,19,own,business,bad,1
705,21,unskilled,12761,49,rent,education,good,0
706,53,highly skilled,8131,42,rent,business,good,0
707,23,skilled,9301,22,free,education,good,0
708,48,skilled,17268,48,free,education,bad,1
709,36,unemployed,15366,27,own,business,bad,1
710,61,highly skilled,14583,49,rent,car,good,0
711,56,skilled,691,6,rent,vacation,good,0
712,44,skilled,8661,54,free,car,good,0
713,27,unskilled,7285,44,rent,car,good,0
714,43,highly skilled,11967,17,rent,vacation,bad,1
715,36,skilled,3243,35,rent,furniture,good,0
716,56,unskilled,12264,34,own,furniture,good,0
717,20,unemployed,16339,21,rent,business,bad,1
718,62,unemployed,12710,49,free,car,good,0
719,30,unskilled,8850,7,own,vacation,bad,1
720,67,highly skilled,14743,56,own,car,good,0
721,45,skilled,7658,20,free,car,bad,1
722,37,highly skilled,18893,51,rent,car,good,0
723,45,unskilled,19606,13,rent,vacation,good,0
724,25,skilled,5623,11,rent,education,good,0
725,58,skilled,14141,59,free,car,good,0
726,56,skilled,9921,43,free,car,bad,1
727,18,highly skilled,15864,10,rent,car,good,0
728,20,highly skilled,4349,19,rent,education,good,0
729,30,unskilled,11916,9,free,car,bad,1
730,45,unemployed,1948,52,own,furniture,good,0
731,66,unskilled,1504,8,own,furniture,good,0
732,42,skilled,10470,37,own,vacation,good,0
733,50,unskilled,17095,29,free,business,good,0
734,55,unemployed,8869,56,own,business,good,0
735,23,unskilled,12434,29,free,car,good,0
736,61,unemployed,12961,35,free,furniture,good,0
737,62,unemployed,13542,54,own,education,good,0
738,49,skilled,9314,17,free,furniture,good,0
739,62,unemployed,17527,30,rent,furniture,good,0
740,64,highly skilled,530,55,rent,car,good,0
741,38,unskilled,8695,23,own,business,bad,1
742,33,unskilled,13678,23,own,car,good,0
743,38,highly skilled,517,34,own,business,bad,1
744,28,highly skilled,4827,52,rent,business,good,0
745,54,skilled,2325,49,rent,car,good,0
746,53,unskilled,6706,26,rent,car,good,0
747,52,highly skilled,2547,53,free,business,good,0
748,36,skilled,8266,7,rent,business,bad,1
749,37,unskilled,7748,37,rent,vacation,bad,1
750,35,unskilled,19827,35,rent,business,good,0
751,64,highly skilled,16531,50,rent,car,good,0
752,58,unemployed,8145,56,rent,car,good,0
753,66,unemployed,19074,58,rent,vacation,good,0
754,31,highly skilled,7015,52,own,business,good,0
755,32,unemployed,12518,33,own,furniture,good,0
756,48,unskilled,14394,30,own,education,good,0
757,18,skilled,15228,44,own,education,good,0
758,20,skilled,9861,34,free,car,bad,1
759,33,highly skilled,12438,13,own,education,good,0
760,40,skilled,500,51,free,vacation,good,0
761,28,highly skilled,7371,36,rent,furniture,good,0
762,29,unemployed,5744,54,free,business,bad,1
763,27,unskilled,7703,7,rent,furniture,good,0
764,49,unemployed,17125,23,own,education,bad,1
765,33,highly skilled,12530,26,rent,education,good,0
766,25,unskilled,11702,42,rent,furniture,good,0
767,55,unskilled,16673,43,own,education,good,0
768,29,unskilled,19421,27,free,furniture,good,0
769,41,unemployed,19525,35,free,education,bad,1
770,45,unskilled,12785,24,free,vacation,good,0
771,25,unemployed,16846,26,free,vacation,good,0
772,45,unemployed,18719,19,own,furniture,good,0
773,53,unskilled,16695,18,free,car,bad,1
774,43,highly skilled,5695,40,free,vacation,good,0
775,25,unskilled,4262,24,rent,vacation,bad,1
776,67,unskilled,15549,9,free,furniture,good,0
777,45,unemployed,9468,51,rent,vacation,bad,1
778,45,unskilled,17253,26,free,vacation,good,0
779,54,highly skilled,17464,29,rent,business,good,0
780,58,unskilled,13876,47,free,vacation,good,0
781,53,highly skilled,2062,50,free,business,good,0
782,44,skilled,13723,18,free,business,good,0
783,34,skilled,2553,27,rent,education,good,0
784,26,skilled,10536,28,free,education,good,0
785,50,unskilled,9129,54,free,furniture,good,0
786,37,unemployed,2490,53,own,vacation,bad,1
787,30,highly skilled,19946,22,own,business,good,0
788,45,skilled,4467,25,own,education,good,0
789,65,highly skilled,3881,37,rent,education,good,0
790,46,unemployed,6805,45,rent,business,good,0
791,30,highly skilled,7955,55,own,car,bad,1
792,63,highly skilled,18550,46,free,business,good,0
793,52,skilled,16692,20,own,education,good,0
794,23,highly skilled,14336,47,rent,car,bad,1
795,35,skilled,13307,16,own,vacation,good,0
796,68,unemployed,5883,42,own,business,good,0
797,22,skilled,17709,45,own,education,bad,1
798,64,highly skilled,17775,9,own,car,good,0
799,42,unemployed,3918,43,free,vacation,good,0
800,19,unskilled,13947,22,rent,vacation,good,0
801,27,unskilled,816,34,free,furniture,good,0
802,47,unemployed,15298,43,free,education,bad,1
803,67,unemployed,9713,20,rent,education,good,0
804,62,highly skilled,17983,33,own,vacation,good,0
805,22,unskilled,19351,28,free,vacation,bad,1
806,50,unemployed,12209,8,free,furniture,bad,1
807,18,unskilled,19334,26,own,business,good,0
808,35,unskilled,10399,34,own,car,good,0
809,49,highly skilled,11108,21,free,education,good,0
810,64,unemployed,3207,48,rent,car,good,0
811,66,skilled,19445,29,free,vacation,good,0
812,28,unemployed,529,59,own,furniture,good,0
813,38,unskilled,934,37,free,furniture,good,0
814,43,skilled,12013,36,free,education,good,0
815,42,skilled,14302,39,free,furniture,good,0
816,39,unskilled,16930,26,own,furniture,bad,1
817,44,skilled,10238,18,free,education,bad,1
818,66,skilled,14327,30,rent,furniture,good,0
819,30,unemployed,4054,56,own,business,good,0
820,50,unskilled,11452,11,rent,vacation,good,0
821,51,highly skilled,11195,27,free,car,good,0
822,58,skilled,4757,20,free,education,bad,1
823,52,unskilled,838,48,own,furniture,good,0
824,18,unemployed,13848,23,own,vacation,good,0
825,38,unemployed,6702,36,free,car,good,0
826,65,unemployed,11615,56,own,vacation,good,0
827,23,skilled,5839,16,own,furniture,good,0
828,45,highly skilled,2908,30,rent,vacation,good,0
829,34,unemployed,11525,46,free,business,good,0
830,22,highly skilled,6668,30,free,furniture,good,0
831,48,unskilled,18813,23,free,vacation,good,0
832,22,unemployed,19384,40,own,education,good,0
833,55,skilled,9799,46,own,education,good,0
834,20,unemployed,19179,49,own,furniture,good,0
835,40,skilled,7915,19,free,vacation,good,0
836,54,unskilled,7718,50,free,education,bad,1
837,54,highly skilled,7592,25,free,business,good,0
838,27,highly skilled,10237,48,own,vacation,good,0
839,27,highly skilled,19108,42,own,furniture,good,0
840,36,unemployed,6768,39,free,business,bad,1
841,34,unemployed,12111,44,own,education,good,0
842,38,unskilled,3940,51,rent,vacation,bad,1
843,31,highly skilled,17765,53,free,car,good,0
844,26,unskilled,6433,31,rent,car,good,0
845,63,skilled,7914,45,rent,education,bad,1
846,18,unemployed,4665,25,free,furniture,bad,1
847,68,highly skilled,6637,47,rent,business,good,0
848,62,unemployed,1022,13,rent,car,good,0
849,30,highly skilled,10115,48,free,education,bad,1
850,21,highly skilled,11411,28,own,business,good,0
851,18,unemployed,10101,56,rent,furniture,good,0
852,66,unemployed,14810,40,rent,car,good,0
853,57,unskilled,3629,17,rent,business,good,0
854,49,unemployed,19865,56,rent,car,bad,1
855,51,unemployed,3650,8,rent,furniture,good,0
856,45,unemployed,13888,12,own,business,good,0
857,48,skilled,1594,42,free,vacation,good,0
858,25,skilled,18023,49,own,vacation,good,0
859,56,skilled,6966,25,rent,car,bad,1
860,43,unskilled,8706,29,own,education,good,0
861,51,unskilled,15687,30,rent,furniture,bad,1
862,20,highly skilled,7085,24,rent,car,bad,1
863,67,unskilled,2038,32,free,furniture,bad,1
864,29,unemployed,5677,18,own,vacation,good,0
865,18,highly skilled,7042,27,free,car,good,0
866,61,unemployed,13558,41,free,car,good,0
867,22,highly skilled,8079,58,own,vacation,bad,1
868,47,unskilled,11316,28,free,education,good,0
869,47,skilled,10152,25,free,car,good,0
870,34,unemployed,5511,35,free,business,bad,1
871,65,highly skilled,13822,24,free,education,bad,1
872,64,skilled,2316,32,free,furniture,good,0
873,40,unemployed,6135,44,rent,vacation,good,0
874,32,unemployed,7494,50,rent,education,bad,1
875,54,skilled,6703,56,free,business,bad,1
876,38,unskilled,4751,7,own,business,good,0
877,31,skilled,11901,45,rent,car,bad,1
878,19,unskilled,13806,39,free,business,good,0
879,28,highly skilled,7112,14,own,business,bad,1
880,68,unskilled,10391,26,own,furniture,bad,1
881,56,highly skilled,14403,25,free,furniture,bad,1
882,55,highly skilled,19860,49,own,business,bad,1
883,51,highly skilled,13857,53,free,car,good,0
884,55,highly skilled,12160,13,own,business,bad,1
885,67,unemployed,2958,55,rent,vacation,good,0
886,51,highly skilled,17019,26,free,education,good,0
887,35,unemployed,17697,21,own,vacation,bad,1
888,47,unemployed,11643,6,free,furniture,bad,1
889,32,highly skilled,18892,7,free,furniture,good,0
890,44,unskilled,18957,10,rent,vacation,good,0
891,68,unskilled,7156,40,own,furniture,good,0
892,51,skilled,6576,15,free,car,good,0
893,69,unemployed,13255,50,rent,education,good,0
894,55,unemployed,3269,15,rent,vacation,good,0
895,50,unskilled,4173,31,own,business,bad,1
896,41,unemployed,8889,20,free,education,good,0
897,32,unskilled,15751,54,own,vacation,bad,1
898,47,skilled,9689,44,own,business,good,0
899,59,highly skilled,15577,44,rent,education,bad,1
900,68,highly skilled,16387,8,rent,car,bad,1
901,34,highly skilled,14775,20,free,car,bad,1
902,22,skilled,18230,51,free,vacation,bad,1
903,46,unemployed,14857,44,rent,car,good,0
904,21,skilled,13884,42,own,furniture,good,0
905,27,unemployed,2219,45,own,education,good,0
906,34,unemployed,9083,21,own,furniture,bad,1
907,27,highly skilled,10047,55,own,furniture,good,0
908,34,unskilled,2755,28,rent,car,good,0
909,37,unskilled,12801,24,own,education,good,0
910,41,highly skilled,5841,15,own,business,good,0
911,22,unemployed,2526,9,rent,education,good,0
912,51,skilled,4839,38,rent,car,good,0
913,23,highly skilled,1798,44,free,business,good,0
914,19,highly skilled,2112,18,free,vacation,bad,1
915,30,skilled,607,16,free,vacation,bad,1
916,60,unemployed,1853,48,free,car,good,0
917,60,highly skilled,2146,13,rent,furniture,good,0
918,65,highly skilled,4720,34,free,furniture,bad,1
919,28,unemployed,18000,39,rent,vacation,good,0
920,68,skilled,9103,42,rent,business,bad,1
921,64,skilled,3520,26,rent,education,good,0
922,40,unskilled,736,45,free,education,bad,1
923,33,unskilled,3202,56,free,furniture,good,0
924,48,skilled,8900,23,own,car,good,0
925,28,unskilled,14130,34,own,furniture,good,0
926,33,unskilled,12797,35,free,car,good,0
927,25,unemployed,15603,51,own,business,good,0
928,21,highly skilled,16769,55,free,car,good,0
929,57,unskilled,19697,22,free,car,good,0
930,21,unskilled,2837,28,free,business,good,0
931,42,unemployed,6226,11,rent,business,bad,1
932,20,skilled,10522,32,own,furniture,bad,1
933,49,unskilled,18835,40,free,furniture,good,0
934,20,highly skilled,10819,42,free,business,good,0
935,44,unskilled,8388,30,own,furniture,good,0
936,46,highly skilled,19337,54,free,car,bad,1
937,49,skilled,7062,8,rent,car,bad,1
938,67,unskilled,16652,45,free,car,bad,1
939,68,highly skilled,8938,40,free,business,good,0
940,36,highly skilled,14767,45,own,furniture,good,0
941,38,highly skilled,19417,54,rent,vacation,bad,1
942,22,skilled,13830,9,rent,vacation,bad,1
943,35,highly skilled,9478,46,own,business,good,0
944,45,unemployed,15714,10,own,vacation,good,0
945,59,skilled,6226,6,free,car,good,0
946,39,highly skilled,11135,36,own,business,bad,1
947,38,skilled,841,48,own,furniture,good,0
948,23,skilled,7231,14,own,vacation,good,0
949,18,unemployed,9874,32,rent,business,bad,1
950,22,highly skilled,17930,43,free,vacation,good,0
951,58,skilled,1520,21,free,vacation,bad,1
952,29,skilled,14528,11,free,business,good,0
953,43,highly skilled,16752,29,own,car,bad,1
954,63,unemployed,2742,30,rent,education,good,0
955,51,unskilled,9402,39,free,car,good,0
956,66,highly skilled,18045,52,rent,car,good,0
957,31,unskilled,3057,40,rent,vacation,good,0
958,43,highly skilled,6047,58,free,vacation,bad,1
959,62,highly skilled,14661,26,rent,business,good,0
960,44,skilled,9418,37,rent,car,bad,1
961,26,highly skilled,14693,18,free,vacation,good,0
962,43,unemployed,13071,43,own,car,good,0
963,64,unemployed,10208,55,free,business,bad,1
964,39,highly skilled,13226,35,own,education,bad,1
965,64,skilled,14578,17,own,education,bad,1
966,47,skilled,6966,38,own,business,good,0
967,60,unskilled,7358,35,free,business,bad,1
968,65,highly skilled,7056,49,rent,education,bad,1
969,34,unskilled,16505,28,free,furniture,bad,1
970,43,skilled,5272,59,free,business,bad,1
971,53,unemployed,19813,30,rent,furniture,good,0
972,18,skilled,18526,35,rent,education,good,0
973,25,unemployed,2374,37,free,business,good,0
